P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
CAHE	FAFR	PSCH	7.98286051628822	6.661338147750939e-16	0.9367200422880616	1000502810.8125	18560022.5625	12420627.4375	3840945.0625	511168.375	19234398.9375	3381115.5625	672332.375	10187875.9375	83641634.0625	3088947.125	759991.375	1561432.375	2288360.375	161812.625
CAHE	FAIM	PALT	8.702854468984937	0.0	0.9325417347137093	1032760837.0625	18850947.5625	14647611.9375	3984414.1875	560433.0	19638869.0625	3475703.1875	679313.125	10508114.0625	86924186.0625	3186121.5	862666.875	1724255.5	2411141.625	164755.25
CAHE	FAIM	PAXI	9.798754154711254	0.0	0.9278903903089614	993926261.109375	19987543.328125	14436136.578125	3702418.578125	550368.90625	19372113.703125	3153935.328125	669808.78125	10211695.578125	82871696.203125	3167647.78125	851675.28125	1672573.78125	2294781.15625	170380.90625
CAHE	FAIM	PBON	10.143327926601993	0.0	0.9228547362321686	1035112660.59375	18599805.40625	14855714.21875	4026549.84375	556924.1875	20003472.03125	3435551.78125	686441.9375	10505400.71875	86914502.46875	3146577.3125	866230.6875	1768002.1875	2454226.0625	172896.5625
CAHE	FAIM	PCOR	9.839853730040764	0.0	0.927003414785578	1035105518.859375	18484653.328125	14830024.953125	3921118.453125	542572.65625	19775114.953125	3354071.453125	669137.65625	10555154.953125	86526200.203125	3140150.90625	860165.78125	1726679.03125	2390104.03125	168290.78125
CAHE	FAIM	PEEX	7.991113441453727	6.661338147750939e-16	0.9365095668401436	981240899.5	17110054.0625	14106040.4375	3713842.125	500315.125	19094019.125	3261474.5625	636124.0	9934079.0625	81965287.625	2970106.0	832778.875	1664171.875	2286758.875	155949.75
CAHE	FAIM	PEIN	7.498793659701151	3.241851231905457e-14	0.9402574062138821	345676643.0625	5931495.75	4980187.875	1314972.1875	180605.375	6546595.0625	1168542.25	220588.375	3473126.375	28885949.3125	1024600.0	281935.625	586115.0	802087.875	56296.875
CAHE	FAIM	PESE	9.132433756967103	0.0	0.9281035901359748	329462620.8125	6137144.4375	4744497.0625	1283186.0625	181522.625	6336786.375	1108942.125	230221.0	3358239.75	27635424.5	1021112.75	279298.5	563123.0	774579.25	54409.75
CAHE	FAIM	PINF	9.937204744101347	0.0	0.9267987524109248	1021792640.640625	19112170.609375	14968903.234375	3817998.796875	535002.96875	19874068.359375	3253383.171875	642071.46875	10401964.296875	85003225.984375	3163266.46875	862929.21875	1717537.96875	2374140.71875	165549.09375
CAHE	FAIM	PINT	7.773862177242138	3.774758283725532e-15	0.9394137795221086	1023319185.859375	19563240.390625	14833705.578125	3917945.640625	593346.28125	19534790.078125	3464722.515625	721518.90625	10492129.828125	85825287.515625	3223996.90625	860671.65625	1732299.03125	2390181.90625	172363.90625
CAHE	FAIM	PREI	8.905159762319412	0.0	0.9326825138682662	347166093.0	6067651.75	5021250.0625	1323531.9375	183114.75	6607562.125	1150431.375	216906.5	3548736.4375	28982611.8125	1046231.75	290782.375	586815.5	806602.375	55692.25
CAHE	FAIM	PSCH	6.902199550531212	2.5759394617352882e-12	0.944665403640587	1005299816.359375	18776484.828125	14330311.765625	3873977.640625	564428.15625	19038180.265625	3471786.015625	695466.28125	10337951.828125	84259637.703125	3124208.53125	835158.28125	1706453.90625	2318952.28125	165413.15625
CAHE	FAPA	PALT	6.523547945760357	3.450328911469569e-11	0.9482245812180303	1047447140.296875	19078168.453125	14260107.328125	3989510.015625	553669.40625	19855482.890625	3602512.703125	703403.65625	10690052.953125	87960300.890625	3231421.40625	875226.28125	1754464.53125	2426695.40625	172973.78125
CAHE	FAPA	PAXI	10.232504692650345	0.0	0.9258323911974	1013498227.984375	20257827.203125	13829768.390625	3787237.140625	555448.28125	19757249.890625	3209046.640625	681088.78125	10426584.078125	84349298.328125	3262190.15625	872074.65625	1689285.15625	2336601.65625	174220.65625
CAHE	FAPA	PBON	8.234590314903036	1.1102230246251565e-16	0.9368280842754165	1048414751.40625	18977754.34375	14285734.21875	4024558.09375	549670.9375	20229032.71875	3539099.59375	700987.1875	10738361.34375	87792223.96875	3199704.6875	861941.0625	1771015.0625	2483547.3125	177657.0625
CAHE	FAPA	PCOR	8.990084972034206	0.0	0.9323719918832836	1052263371.59375	18776747.78125	14407403.03125	3992322.28125	535464.3125	20077186.84375	3466807.96875	673346.5625	10711954.46875	87708973.84375	3200958.0625	879457.5625	1744180.0625	2420375.9375	164741.6875
CAHE	FAPA	PEEX	7.613096380118006	1.354472090042691e-14	0.9394434759614896	1005870829.375	17360193.875	13607261.0	3799845.125	506198.375	19505895.875	3362667.125	652000.25	10144826.875	83981259.5	3041578.125	842866.125	1680978.5	2339222.375	161898.5
CAHE	FAPA	PEIN	5.41204957357969	3.122518910103622e-08	0.956195973397673	351672210.0625	6024645.625	4799025.5625	1304812.5	177698.0	6665941.3125	1198031.0	227877.5	3528959.1875	29344411.375	1035952.25	285331.875	590796.25	812637.75	58148.75
CAHE	FAPA	PESE	8.00562213814884	6.661338147750939e-16	0.936341170459915	335281518.125	6257447.625	4552176.6875	1302940.3125	185017.25	6460348.125	1147876.125	229569.0	3428674.9375	28073118.3125	1046783.5	279956.375	567826.25	787300.375	55121.0
CAHE	FAPA	PINF	10.542877138965753	0.0	0.923298274415126	1039335081.96875	19356598.09375	14343703.46875	3892745.28125	526752.1875	20216257.71875	3289727.90625	648526.8125	10548559.40625	86428598.21875	3206677.0625	869657.1875	1730902.4375	2429210.8125	165913.4375
CAHE	FAPA	PINT	5.422610956222306	2.9435337500771652e-08	0.9571376544356904	1036256133.75	19760133.5625	14231011.6875	3857197.375	560339.375	19758522.9375	3538501.0	714653.75	10655150.75	86706531.1875	3270844.75	861155.125	1758055.625	2401736.75	176158.375
CAHE	FAPA	PREI	7.38673788827265	7.582823258189819e-14	0.9438623562120966	353104930.6875	6141238.9375	4823418.25	1317513.25	178212.375	6708056.5	1172843.5	221482.375	3605227.9375	29383617.0625	1060445.875	291146.625	594481.25	812330.75	57596.625
CAHE	FAPA	PSCH	6.286660016565077	1.6288592696867e-10	0.9502007852050208	1020862543.3125	19069080.0	14013863.625	3880016.4375	548897.625	19380800.0625	3511710.25	689868.875	10539227.25	85532022.1875	3179748.0	849386.25	1742999.375	2347944.0	170350.75
CAHE	FAPE	PALT	5.881881816390449	2.034828083807838e-09	0.9534306547921338	1040362190.546875	19086967.265625	13743941.515625	3865714.890625	527979.28125	19734952.703125	3520781.953125	697381.53125	10582715.828125	87295770.828125	3207750.28125	846187.90625	1683073.90625	2378014.03125	162247.53125
CAHE	FAPE	PAXI	11.109209289892135	0.0	0.9203272641046978	1010042918.375	20380816.375	13295738.375	3772583.75	541236.875	19817078.125	3149260.625	678667.5	10349481.125	84190343.75	3239824.625	839990.75	1618513.875	2339012.75	169857.125
CAHE	FAPE	PBON	9.21657887439006	0.0	0.9298339246974702	1041707511.671875	18779006.328125	13813355.453125	4001009.265625	535478.03125	20121754.203125	3462626.890625	703091.65625	10597217.140625	87261155.328125	3169381.53125	858673.03125	1705003.40625	2435077.78125	176106.28125
CAHE	FAPE	PCOR	7.653612456342598	9.880984919163893e-15	0.9418162249236788	1046798543.84375	18571178.96875	13880834.71875	3880570.78125	516421.6875	19992107.03125	3435897.84375	680284.8125	10633783.96875	87231743.40625	3165371.5625	845865.9375	1671862.4375	2394859.4375	168116.5625
CAHE	FAPE	PEEX	7.570655731398485	1.865174681370263e-14	0.9399735074573928	997385457.0	17297936.4375	13101445.875	3729792.8125	479268.875	19354022.25	3299018.3125	641872.25	10044650.125	83241042.6875	3011778.75	822973.25	1619131.125	2300038.5	160165.75
CAHE	FAPE	PEIN	6.487712067844973	4.378797324733341e-11	0.9486133335664941	347668002.0625	5972265.3125	4578958.75	1282840.125	165372.25	6605710.0	1156849.625	222597.5	3482672.1875	28986086.0625	1027744.875	279128.0	564128.25	793695.5	55609.5
CAHE	FAPE	PESE	7.807255950075047	2.886579864025407e-15	0.9380628057358679	333444967.1875	6248877.375	4375039.875	1279712.0625	171945.0	6411818.6875	1129667.75	229200.5	3402147.0	27901228.4375	1036780.25	270091.25	540258.5	776288.625	54984.5
CAHE	FAPE	PINF	10.663799546205048	0.0	0.9231517490299177	1037298479.609375	19525612.328125	13636783.453125	3847766.953125	509477.90625	20220723.953125	3241752.078125	660696.28125	10521601.453125	86259044.578125	3214605.28125	852538.03125	1638387.28125	2409775.40625	165883.40625
CAHE	FAPE	PINT	4.841010571485554	6.467732502901669e-07	0.9612537401175704	1028770155.15625	19754568.09375	13616986.90625	3824056.28125	554698.3125	19620018.84375	3539659.96875	730475.4375	10595231.78125	85994157.65625	3262134.0625	848432.8125	1681527.8125	2371954.5625	176009.3125
CAHE	FAPE	PREI	7.106645899134353	5.986322548778844e-13	0.945631169082469	348980623.75	6082957.3125	4629772.8125	1285457.25	171227.875	6654128.6875	1147779.875	222681.625	3542387.5	29075824.0625	1051966.875	291368.0	561271.0	797213.5	55581.875
CAHE	FAPE	PSCH	5.171557764811605	1.1629109197830445e-07	0.9581480618724704	1012678542.671875	19010410.578125	13458530.453125	3788722.140625	529900.65625	19153420.953125	3487132.015625	703083.53125	10391662.765625	84645741.953125	3149680.78125	835784.15625	1661370.90625	2305997.03125	168651.40625
CAHE	FAPU	PALT	8.415432094140728	0.0	0.9357434060245561	1038207170.984375	19044148.203125	13572340.390625	3913141.390625	518072.28125	19498462.953125	3424641.703125	686559.15625	10538469.765625	87403283.265625	3222838.28125	819968.15625	1642033.15625	2372653.40625	159528.90625
CAHE	FAPU	PAXI	11.562646285967434	0.0	0.9176591846019267	1001405439.96875	20256750.96875	13345361.65625	3732415.46875	524808.1875	19277348.65625	3088845.21875	663501.6875	10261207.40625	83440396.71875	3218458.9375	803899.5625	1588606.4375	2257694.4375	170818.6875
CAHE	FAPU	PBON	11.027704176241532	0.0	0.9185715129841385	1040908620.890625	18682904.171875	13631689.171875	4024749.546875	530400.46875	19849212.984375	3385240.109375	704642.34375	10599363.484375	87326500.484375	3161142.96875	822897.96875	1658348.84375	2406462.59375	170835.96875
CAHE	FAPU	PCOR	9.819131904618501	0.0	0.9273991538829118	1045895132.65625	18557693.96875	13670921.03125	3933205.65625	512243.6875	19748345.03125	3366322.78125	666921.3125	10607652.96875	87304907.34375	3166221.8125	823337.0625	1620618.1875	2372513.5625	164794.9375
CAHE	FAPU	PEEX	9.387542434169697	0.0	0.927426616092231	994593929.6875	17196457.6875	12974605.4375	3746390.9375	479280.5	18966042.3125	3217109.9375	637991.375	9980874.5625	82992461.0625	3001160.25	788169.25	1575440.875	2239939.75	157878.375
CAHE	FAPU	PEIN	8.291863035342258	0.0	0.9363564907092838	348409558.25	5916248.25	4535331.25	1294977.875	163974.625	6530696.25	1135023.375	215608.875	3488357.375	29060258.625	1030012.75	272228.375	546397.25	784033.5	55552.375
CAHE	FAPU	PESE	9.116882785320042	0.0	0.928921633796293	331694162.0625	6269662.875	4356255.3125	1277127.75	165133.5	6310137.3125	1103534.5	223205.75	3372220.9375	27765701.875	1035186.5	259557.125	530772.0	761148.75	55434.75
CAHE	FAPU	PINF	12.132550819248072	0.0	0.9145295762821455	1036916406.640625	19481418.484375	13691429.796875	3851942.859375	496949.21875	19904051.796875	3167585.359375	641767.21875	10490178.921875	86308141.984375	3219457.96875	827825.09375	1606041.71875	2369080.71875	164459.21875
CAHE	FAPU	PINT	7.414721538828614	6.150635556423367e-14	0.9432464278642069	1032422992.28125	19811353.90625	13413308.65625	3851003.46875	535858.4375	19526920.78125	3421279.21875	711014.0625	10563311.84375	86527274.03125	3289977.1875	813163.1875	1649452.0625	2351294.1875	172202.6875
CAHE	FAPU	PREI	10.402050937600348	0.0	0.9234935706626268	350445279.0	5990601.5625	4606118.9375	1320540.125	167183.125	6588534.125	1120310.6875	212840.875	3537239.5625	29231269.75	1047073.875	274921.875	551875.125	792419.75	56092.625
CAHE	FAPU	PSCH	7.641949840987135	1.0769163338864018e-14	0.9409269831122594	1020959990.921875	18952815.453125	13255862.890625	3861477.078125	519064.90625	19103184.828125	3418759.765625	699721.53125	10470450.828125	85529786.265625	3166864.78125	804921.78125	1617590.90625	2300935.15625	168280.90625
CAHE	FAVI	PALT	7.236827381186621	2.313704783318826e-13	0.9426228806234964	332676483.4375	6135149.5	3889765.9375	1224503.0	148428.875	6300668.25	1087993.4375	208601.125	3330647.625	27693450.6875	1010543.0	242578.0	484024.5	749940.875	49936.75
CAHE	FAVI	PAXI	14.00985533022911	0.0	0.9005856862046955	323016577.484375	6350628.265625	3743662.890625	1209219.953125	153411.15625	6333523.890625	956672.453125	207079.40625	3244478.453125	26694472.265625	1007502.78125	236462.03125	460713.40625	731429.65625	51144.90625
CAHE	FAVI	PBON	10.124420258741175	0.0	0.9226892816826128	334153914.125	6023653.75	3903018.9375	1250849.9375	153235.5	6451367.125	1061240.25	214192.25	3324197.1875	27788570.9375	991720.25	242883.625	485680.75	765729.875	52651.5
CAHE	FAVI	PCOR	10.640501926944738	0.0	0.9208684281663175	334129713.234375	5978716.828125	3912321.890625	1231365.515625	149720.28125	6392731.203125	1034173.328125	208151.90625	3328934.515625	27701498.140625	1001861.28125	243270.90625	479807.90625	752514.90625	50203.15625
CAHE	FAVI	PEEX	10.174156893040283	0.0	0.920381347696178	318992002.5625	5536852.0625	3696981.875	1195945.375	137971.125	6173249.8125	1009976.1875	196837.375	3159756.0	26383982.5	949938.875	233904.75	459443.625	721293.25	46411.625
CAHE	FAVI	PEIN	7.633272553418287	1.1546319456101628e-14	0.9400288879084426	111497709.625	1915645.1875	1293661.4375	403598.125	47049.625	2104935.125	355998.1875	67600.875	1102112.6875	9241031.125	326547.125	78785.625	161570.875	248183.0	16559.375
CAHE	FAVI	PESE	8.872763078620633	0.0	0.9292138248595136	106726264.0	1999870.125	1242256.3125	403626.0625	49114.0	2041774.125	348783.5	71608.5	1068704.6875	8868082.6875	326272.75	77463.625	155645.5	242840.125	16584.0
CAHE	FAVI	PINF	14.047647730974058	0.0	0.9009323100274904	332719223.609375	6169289.765625	3896706.328125	1233399.515625	145000.28125	6503815.828125	977542.265625	198890.78125	3304335.828125	27487983.515625	1008948.53125	240881.65625	472888.28125	757791.28125	49819.53125
CAHE	FAVI	PINT	8.503345527873565	0.0	0.9344028006333329	330650809.5	6317046.625	3862739.6875	1217658.4375	158690.75	6323676.9375	1058979.5625	218079.125	3319289.25	27438250.5	1025298.875	242093.875	482867.25	749279.375	53606.25
CAHE	FAVI	PREI	10.125825076061611	0.0	0.9242940544516299	112495298.0	1952714.8125	1324669.9375	416901.625	49929.375	2145431.625	353651.6875	67083.375	1125870.3125	9306436.25	332638.125	81768.375	163253.875	253597.75	17386.875
CAHE	FAVI	PSCH	7.159900202153195	4.065636716177323e-13	0.9426621632164448	326957576.140625	6141301.609375	3829039.671875	1219537.734375	152179.34375	6215322.296875	1084721.984375	217048.46875	3301159.046875	27205150.609375	1004146.09375	238416.84375	481906.34375	730852.96875	50954.84375
CAHE	FDEN	PAXI	9.847391619577703	0.0	0.9227877459163937	888568366.0625	17661591.25	12501283.0	3252398.9375	468241.5	17328938.3125	2738046.375	584464.25	8885234.375	72660912.3125	2750020.25	718173.0	1433815.0	2000325.875	149176.5
CAHE	FDEN	PBON	5.508519551785246	1.8138137991563497e-08	0.952315584725553	919122165.4375	16443528.25	13040610.0625	3393823.375	460967.125	17603940.625	3091295.3125	629607.625	9133147.5	75750359.5625	2700497.0	767515.625	1533291.625	2085216.25	153562.625
CAHE	FDEN	PCOR	7.316842553672485	1.2789769243681803e-13	0.939872856901766	923761439.0	16472475.8125	12913429.0	3384892.6875	456202.25	17489396.6875	2988442.25	595615.5	9185527.0625	75838752.5	2744448.875	734466.75	1486635.5	2071044.625	150658.5
CAHE	FDEN	PEEX	6.0329663067915975	8.078340218986568e-10	0.9474612757082932	880950139.125	15163345.5	12606861.0	3217737.625	420993.5	16981973.4375	2896640.3125	573639.875	8687174.3125	72104349.6875	2581740.375	733195.625	1457155.125	1971646.125	137548.375
CAHE	FDEN	PESE	5.414122740956313	3.086572664123821e-08	0.9523253578406773	292901347.125	5475195.4375	4177444.0625	1084124.375	146553.0	5617568.8125	987104.75	199633.125	2925121.375	24057229.5625	885836.0	237204.375	484576.0	662151.375	48479.625
CAHE	FDEN	PINF	11.143475717177365	0.0	0.9128013107372145	915738608.84375	17043803.65625	12798277.71875	3404321.84375	450188.1875	17856693.34375	2813304.21875	577204.4375	9000113.53125	74838900.40625	2765088.3125	725770.5625	1467166.8125	2098038.3125	144566.8125
CAHE	FDEN	PREI	4.925619013568894	4.210864998910324e-07	0.9580535166972728	310822502.125	5422891.3125	4405123.75	1121392.1875	145772.125	5878552.1875	1031188.75	195925.125	3091426.3125	25434313.375	914797.625	256791.375	513022.75	691285.625	49053.375
CAHE	PEPA	PALT	8.226623751316183	1.1102230246251565e-16	0.9368929277020287	1077555569.390625	19460146.609375	17757082.984375	4224039.421875	650393.84375	20190323.484375	3726833.171875	693969.59375	11108399.171875	90757065.859375	3294722.96875	945223.71875	1961458.09375	2495389.34375	187461.34375
CAHE	PEPA	PAXI	6.960235686495108	1.709299368712891e-12	0.9475677325709497	1032053453.5625	21092805.5625	17567737.25	3834037.5	617663.875	19870399.875	3430164.875	692012.875	10729041.8125	86312981.1875	3315570.375	910114.5	1902049.125	2362414.375	185659.25
CAHE	PEPA	PBON	10.35519367752488	0.0	0.9217057469074197	1079468703.234375	19256236.390625	17820837.203125	4349688.390625	665641.03125	20574776.453125	3722557.515625	712415.90625	11105348.828125	90850503.390625	3251695.40625	944800.28125	1960299.15625	2559920.78125	190611.03125
CAHE	PEPA	PCOR	8.55905473509439	0.0	0.9358921475209123	1071777402.671875	18973474.203125	17832355.578125	4084646.140625	630618.40625	20239174.578125	3576942.640625	677809.15625	10988760.390625	89747861.828125	3236829.15625	948815.53125	1946785.03125	2449654.78125	187541.90625
CAHE	PEPA	PEEX	6.811579942600165	4.8550052866858096e-12	0.9456086978080138	1020591041.125	17520783.9375	16812693.75	3877165.8125	547347.625	19540094.0625	3479797.25	646808.125	10388165.9375	85586568.625	3057568.875	906607.375	1869660.75	2360760.375	172349.375
CAHE	PEPA	PEIN	9.127432122793985	0.0	0.9295636648489147	359076098.1875	5967682.5	5905652.4375	1407454.125	206179.25	6721548.5	1224708.3125	218930.25	3636444.625	30124335.1875	1044027.0	312322.5	650326.625	831577.25	61594.25
CAHE	PEPA	PESE	9.846166534427628	0.0	0.9241342456112317	342439779.1875	6399781.5	5638644.6875	1372274.625	202257.25	6503269.625	1178568.1875	232570.0	3538140.75	28798204.3125	1063061.25	297824.0	632658.125	802155.75	59490.75
